-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
-3.51439 -0.581665 0.0471839
